diseaseFromSourceMappedId	diseaseId	targetId	targetFromSourceId	clinicalPhase	clinicalStatus	drugId	targetId_genename
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Completed	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Completed	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Unknown status	CHEMBL1201831	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Terminated	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Active, not recruiting	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	2	Completed	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Unknown status	CHEMBL1201580	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	2	Completed	CHEMBL1201833	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	2	Completed	CHEMBL1201831	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Completed	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Active, not recruiting	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201831	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Recruiting	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Recruiting	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Terminated	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Active, not recruiting	CHEMBL1201833	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Active, not recruiting	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Completed	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Completed	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Active, not recruiting	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Terminated	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	2	Completed	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0003767	EFO_0003767	ENSG00000232810	P01375	4	Recruiting	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201831	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	2	Completed	CHEMBL1201833	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Completed	CHEMBL1201580	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Terminated	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Withdrawn	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Recruiting	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201831	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201831	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Terminated	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Completed	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4		CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Terminated	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Recruiting	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Completed	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201831	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Not yet recruiting	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Terminated	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Completed	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Terminated	CHEMBL1201831	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	2	Completed	CHEMBL1201831	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Unknown status	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Terminated	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Active, not recruiting	CHEMBL1201580	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Completed	CHEMBL1201833	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Active, not recruiting	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Recruiting	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Terminated	CHEMBL1201831	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201831	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Completed	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Unknown status	CHEMBL1201833	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Unknown status	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Recruiting	CHEMBL1201580	TNF
EFO_0003767	EFO_0003767	ENSG00000232810	P01375	4	Recruiting	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4		CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Recruiting	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Recruiting	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	2	Completed	CHEMBL1201833	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Completed	CHEMBL1201581	TNF
EFO_0003767	EFO_0003767	ENSG00000232810	P01375	4	Recruiting	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Withdrawn	CHEMBL1201580	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Completed	CHEMBL1201581	TNF
EFO_0003767	EFO_0003767	ENSG00000232810	P01375	4	Terminated	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4		CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201831	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Terminated	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Terminated	CHEMBL1201831	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Active, not recruiting	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4		CHEMBL1201833	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	2	Completed	CHEMBL1201831	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Completed	CHEMBL1201833	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	2	Completed	CHEMBL1201831	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201831	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Not yet recruiting	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Terminated	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Terminated	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Completed	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Withdrawn	CHEMBL1201580	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Completed	CHEMBL1201833	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4		CHEMBL1201580	TNF
EFO_0003767	EFO_0003767	ENSG00000232810	P01375	3	Recruiting	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000239732	Q9NR96	2	Completed	DB01611	TLR9
EFO_0000729	EFO_0000729	ENSG00000239732	Q9NR96	3	Completed	CHEMBL4297564	TLR9
EFO_0000729	EFO_0000729	ENSG00000239732	Q9NR96	2	Completed	CHEMBL4297564	TLR9
EFO_0000729	EFO_0000729	ENSG00000239732	Q9NR96	3	Recruiting	CHEMBL4297564	TLR9
EFO_0005628	EFO_0005628	ENSG00000256713	P0DJD9	4	Completed	CHEMBL2367706	PGA5
EFO_0000384	EFO_0000384	ENSG00000267534	O95136	2	Completed	CHEMBL3707374	S1PR2
EFO_0000384	EFO_0000384	ENSG00000267534	O95136	2	Completed	CHEMBL3707375	S1PR2
EFO_0000384	EFO_0000384	ENSG00000267534	O95136	2	Completed	CHEMBL3707375	S1PR2
EFO_0000384	EFO_0000384	ENSG00000267534	O95136	2	Completed	CHEMBL3707374	S1PR2
EFO_0003767	EFO_0003767	ENSG00000268089	Q9UN88	4	Completed	DB00818	GABRQ
EFO_0000729	EFO_0000729	ENSG00000282608	P0DMS8	4	Withdrawn	DB00201	ADORA3
EFO_0000384	EFO_0000384	ENSG00000282608	P0DMS8	4	Withdrawn	DB00201	ADORA3
